x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
557.8988037109375,428.56707763671875,556.204833984375,425.65985107421875,559.665283203125,425.75518798828125,552.672607421875,429.074951171875,569.0774536132812,429.4472351074219,547.0472412109375,447.9828186035156,580.408935546875,449.84014892578125,527.1815795898438,469.5892639160156,606.8807373046875,466.3036193847656,506.801025390625,483.0988464355469,614.802001953125,464.28216552734375,557.6807250976562,493.0343017578125,575.18603515625,494.59014892578125,556.64990234375,524.8449096679688,562.037109375,530.0386962890625,543.13232421875,547.3673706054688,534.9523315429688,555.5696411132812
567.6390991210938,421.7203674316406,566.1422729492188,419.27789306640625,568.7503051757812,419.2392578125,560.8822021484375,423.8578186035156,573.9133911132812,424.23724365234375,553.2576293945312,444.3113708496094,583.4156494140625,443.6410217285156,536.8272094726562,466.0856018066406,614.6246948242188,454.04193115234375,519.3386840820312,478.1417541503906,629.6971435546875,438.3799743652344,558.8917236328125,488.66485595703125,574.8076171875,488.37890625,558.048828125,518.5822143554688,568.9002075195312,522.0018920898438,544.2118530273438,540.3685302734375,542.5067749023438,547.82763671875
578.8915405273438,419.54595947265625,576.5234985351562,416.487060546875,579.1870727539062,416.8741149902344,568.9664916992188,420.35919189453125,583.255615234375,420.92449951171875,561.1228637695312,440.6746520996094,595.7887573242188,439.17584228515625,540.800537109375,458.60833740234375,621.7382202148438,445.26580810546875,524.4591064453125,466.512451171875,632.6221313476562,432.38037109375,569.439697265625,485.4288330078125,589.2542114257812,484.5159606933594,560.4698486328125,520.7066650390625,575.1051635742188,521.2039184570312,547.6829833984375,548.3731079101562,554.2235717773438,549.8920288085938
587.1805419921875,412.62677001953125,584.9583129882812,409.2263488769531,587.08447265625,409.6121826171875,578.2283935546875,412.57037353515625,593.3826904296875,412.99468994140625,569.3751220703125,432.56463623046875,607.3483276367188,430.04632568359375,551.4072265625,445.9645690917969,635.5657958984375,434.63623046875,550.4814453125,440.7259521484375,649.406982421875,417.7443542480469,573.7740478515625,480.2300109863281,596.79638671875,479.2018127441406,563.6644287109375,514.9340209960938,585.8661499023438,514.3174438476562,548.3950805664062,544.5648193359375,569.0606079101562,543.3038940429688
599.8720703125,406.81781005859375,597.70703125,403.47369384765625,599.387451171875,403.96087646484375,589.5903930664062,407.6491394042969,602.9339599609375,408.45831298828125,579.1723022460938,428.12799072265625,615.31396484375,425.5084533691406,561.8342895507812,441.23211669921875,641.6506958007812,427.23321533203125,565.0108032226562,440.2525634765625,658.9741821289062,412.7405090332031,583.8116455078125,475.5786437988281,607.3357543945312,474.7889404296875,572.2037353515625,508.98626708984375,606.8740844726562,507.8131103515625,550.255615234375,537.7685546875,593.2322998046875,535.4134521484375
611.6463012695312,401.3629455566406,608.783203125,398.3905334472656,611.8771362304688,398.898193359375,599.913330078125,402.7426452636719,614.7235717773438,403.4317626953125,591.5166625976562,422.94488525390625,625.156494140625,419.2176513671875,567.46142578125,435.2024841308594,648.9103393554688,419.2548522949219,557.8758544921875,433.9805908203125,668.0162353515625,403.4598388671875,594.4544067382812,470.88385009765625,617.7265014648438,469.3667297363281,576.5311279296875,498.52630615234375,629.0401000976562,496.3876953125,556.0458374023438,532.6671142578125,630.5825805664062,529.335205078125
611.9692993164062,401.2872314453125,609.0223388671875,398.3129577636719,612.1318359375,398.829345703125,599.9301147460938,402.7288513183594,614.708984375,403.39776611328125,591.57275390625,422.95062255859375,625.1019287109375,419.2243957519531,567.6573486328125,435.0639953613281,648.9224243164062,419.2947998046875,557.9705810546875,433.3971252441406,668.031005859375,403.482421875,594.5091552734375,470.8886413574219,617.7343139648438,469.375244140625,576.4834594726562,498.58917236328125,629.1494140625,496.4052734375,555.77587890625,532.7094116210938,630.637451171875,529.304443359375
623.9510498046875,398.572998046875,620.686279296875,395.06976318359375,623.1895141601562,395.2958679199219,610.2122192382812,398.52447509765625,624.3531494140625,398.23162841796875,600.572509765625,418.38299560546875,636.2239379882812,413.99237060546875,579.6077270507812,426.40087890625,665.2261352539062,415.18408203125,566.029052734375,425.4002685546875,679.7857666015625,408.4448547363281,601.4114990234375,466.40777587890625,627.1885986328125,464.2317199707031,586.5873413085938,492.86956787109375,647.0804443359375,489.3353271484375,563.3048706054688,530.238525390625,654.07568359375,523.4247436523438
632.9371948242188,394.42303466796875,630.8402099609375,391.8034973144531,633.1853637695312,392.1309814453125,621.8170166015625,395.6348876953125,634.3377685546875,396.74749755859375,611.373779296875,413.6004638671875,641.8892211914062,413.24468994140625,587.492431640625,420.2556457519531,669.9697265625,414.5762939453125,573.3616943359375,420.3724060058594,688.90380859375,403.29742431640625,612.2362670898438,463.1617431640625,634.5213012695312,462.98870849609375,593.2883911132812,484.49090576171875,656.6583251953125,484.6256103515625,577.5383911132812,518.9581298828125,671.1732788085938,518.9805297851562
642.9326782226562,395.5856018066406,641.1356811523438,393.0735778808594,643.5202026367188,393.2844543457031,633.7637939453125,395.7635498046875,645.9070434570312,396.6018371582031,622.9119873046875,412.8761901855469,653.7899780273438,410.71295166015625,595.5614013671875,424.6028137207031,680.3405151367188,414.96295166015625,576.82080078125,425.8042297363281,698.6146240234375,404.0381164550781,618.0244750976562,462.5206298828125,640.5726928710938,461.26605224609375,603.7125244140625,486.64654541015625,668.9305419921875,485.2608947753906,587.585693359375,517.602294921875,683.5389404296875,514.92578125
653.7139282226562,396.9063720703125,651.4723510742188,393.78778076171875,653.4939575195312,393.8710021972656,642.0062866210938,398.0493469238281,654.5576782226562,397.4366760253906,631.8209838867188,418.11090087890625,664.4930419921875,411.85186767578125,602.7069091796875,431.40155029296875,686.9157104492188,413.9385070800781,586.6270751953125,432.85498046875,705.9283447265625,409.6817932128906,632.892822265625,465.2569580078125,655.7725830078125,462.7655334472656,612.9266967773438,492.20489501953125,675.3167114257812,487.6785888671875,602.818603515625,515.5809936523438,694.3154296875,508.7965087890625
662.3807983398438,398.8544616699219,660.7112426757812,396.841796875,662.8271484375,396.937255859375,653.2725219726562,400.9176330566406,664.3739624023438,401.45166015625,644.9033813476562,418.040283203125,672.3504638671875,414.69403076171875,618.3067626953125,431.19970703125,700.517333984375,416.8348083496094,600.2979125976562,436.5392761230469,720.6102294921875,403.19427490234375,645.3131103515625,463.83880615234375,665.1730346679688,462.0628356933594,621.78466796875,486.3710021972656,683.1744384765625,484.7483825683594,613.1110229492188,514.951904296875,704.234619140625,512.5416259765625
661.51171875,398.9316101074219,659.9853515625,396.9264831542969,662.1982421875,397.0028076171875,653.1539916992188,400.9065856933594,664.5992431640625,401.4677734375,644.8035278320312,417.9054260253906,672.7418823242188,414.79254150390625,618.431396484375,430.9923095703125,700.9112548828125,417.0934143066406,600.3927001953125,436.29010009765625,720.5933227539062,403.3587951660156,644.762939453125,463.71368408203125,664.950439453125,462.04705810546875,621.563720703125,486.1810302734375,683.1390991210938,484.8445739746094,613.102783203125,514.912353515625,704.1742553710938,513.0477905273438
671.0873413085938,403.1239013671875,668.983642578125,400.69384765625,671.7145385742188,400.8368835449219,662.6624755859375,404.5667724609375,674.565673828125,404.3363037109375,654.9595947265625,424.082763671875,684.3827514648438,417.3192138671875,625.6529541015625,438.8874206542969,706.8646240234375,418.292724609375,606.5361328125,442.9412536621094,730.2098999023438,408.7503356933594,653.2587890625,467.34039306640625,674.0925903320312,464.1058654785156,633.1832885742188,489.2869873046875,693.3356323242188,484.5533142089844,618.3873901367188,519.9570922851562,706.8870849609375,512.3477172851562
682.9290161132812,406.230224609375,679.3448486328125,403.43524169921875,682.8143920898438,403.7808837890625,668.5945434570312,406.2264404296875,682.689697265625,406.03265380859375,659.7134399414062,425.8278503417969,691.4042358398438,419.1597595214844,632.0184326171875,445.04522705078125,712.6356201171875,424.72314453125,613.8876953125,449.4171142578125,733.4228515625,418.41015625,657.6218872070312,469.9652099609375,680.0245971679688,466.9964294433594,643.40625,489.27899169921875,698.8258056640625,483.8418884277344,628.5930786132812,519.8800659179688,710.0724487304688,510.2784423828125
687.6666259765625,405.3797607421875,684.3037719726562,402.246826171875,687.406982421875,402.78680419921875,673.4110717773438,404.4832763671875,687.1868286132812,405.33868408203125,663.6071166992188,423.7087707519531,695.7586059570312,420.5570068359375,640.3715209960938,444.5216979980469,715.7091064453125,431.32098388671875,624.6611328125,455.38067626953125,731.9398193359375,428.9632873535156,660.4401245117188,466.96734619140625,683.3019409179688,465.59979248046875,648.6682739257812,487.9786376953125,700.729248046875,485.67974853515625,634.7398681640625,517.4599609375,708.9934692382812,512.9512329101562
687.5781860351562,401.7405700683594,685.0439453125,398.43133544921875,687.7469482421875,398.8363952636719,676.0513305664062,400.338623046875,689.0452880859375,401.5318908691406,665.5469970703125,419.0733337402344,696.7905883789062,419.4362487792969,647.2568359375,442.5693664550781,716.7005004882812,438.6335144042969,632.9779052734375,456.3074951171875,728.5745849609375,441.182861328125,664.992919921875,462.5350646972656,687.0398559570312,462.7008056640625,658.7439575195312,484.2287902832031,705.1450805664062,484.80072021484375,646.2485961914062,514.2351684570312,709.55126953125,513.3544921875
690.0157470703125,398.0247802734375,687.310302734375,394.58355712890625,689.9837036132812,395.0633544921875,677.5768432617188,396.43621826171875,691.5135498046875,397.6461486816406,667.15625,415.6097106933594,699.7766723632812,416.6261901855469,651.3408813476562,440.1258544921875,712.2633056640625,438.9927978515625,639.2376708984375,453.12249755859375,716.5618286132812,445.289794921875,667.6775512695312,458.79620361328125,691.34130859375,459.2957458496094,656.6764526367188,480.938232421875,703.6333618164062,481.86651611328125,647.7083129882812,511.02154541015625,708.5410766601562,511.4866943359375
690.160400390625,398.02020263671875,687.4082641601562,394.5649719238281,690.1146240234375,395.0521545410156,677.550048828125,396.31512451171875,691.5032348632812,397.542724609375,667.1512451171875,415.3370361328125,699.7120361328125,416.41705322265625,651.4788208007812,439.9358825683594,712.24853515625,438.9067077636719,639.2947387695312,453.0528564453125,716.5059814453125,445.25445556640625,667.66650390625,458.6383361816406,691.2994995117188,459.1721496582031,656.662353515625,480.76275634765625,703.6510009765625,481.7421569824219,647.6780395507812,510.9459228515625,708.5416259765625,511.4935302734375
686.73095703125,392.23370361328125,684.9912109375,389.100830078125,687.4800415039062,389.15557861328125,678.04443359375,391.45819091796875,692.4520874023438,391.8165588378906,668.4163818359375,410.94842529296875,699.1735229492188,411.145263671875,651.263671875,435.337158203125,707.6092529296875,436.5277404785156,637.9696655273438,450.12457275390625,706.3726806640625,451.7026672363281,669.2427978515625,454.9203186035156,692.05029296875,454.6777038574219,658.090576171875,479.7218017578125,704.33935546875,479.7184753417969,649.2357788085938,512.30078125,712.61865234375,510.89495849609375
685.3759765625,387.3772888183594,683.3560791015625,384.11907958984375,685.8433227539062,384.37408447265625,676.5535278320312,385.8621520996094,691.9374389648438,386.27655029296875,668.830810546875,405.10784912109375,699.490234375,405.0106201171875,652.4222412109375,430.5531311035156,704.6099853515625,433.9120788574219,640.7128295898438,442.15228271484375,703.1200561523438,452.0561218261719,667.6749267578125,449.6673889160156,690.99755859375,449.3322448730469,653.917236328125,477.61773681640625,701.3782348632812,476.69085693359375,644.9754638671875,512.5437622070312,710.303955078125,509.491455078125
685.7238159179688,380.81298828125,683.6422729492188,377.50567626953125,685.9057006835938,377.7463073730469,675.9276733398438,379.4124755859375,691.099365234375,379.7574462890625,667.8932495117188,399.7160949707031,697.67724609375,399.23468017578125,651.3106079101562,425.93719482421875,701.557861328125,428.11566162109375,639.6942749023438,437.8212890625,699.0494995117188,446.3985900878906,665.5148315429688,447.15557861328125,688.4963989257812,446.6619873046875,650.1762084960938,478.5067138671875,698.1510009765625,477.31011962890625,642.2662353515625,514.6122436523438,709.2874755859375,511.3109130859375
683.0956420898438,373.90753173828125,681.383056640625,370.6329345703125,683.5125732421875,370.837890625,674.6994018554688,373.507568359375,690.3294067382812,373.82843017578125,666.939453125,395.04656982421875,696.8615112304688,395.13848876953125,651.2810668945312,419.6318054199219,700.321044921875,425.14593505859375,640.7432250976562,430.5556640625,697.4475708007812,446.0185546875,663.4381713867188,444.0624694824219,686.3990478515625,443.69580078125,647.4229125976562,478.0760192871094,693.8259887695312,477.0596618652344,642.1987915039062,513.8756713867188,707.0991821289062,511.0242919921875
680.0164184570312,371.7920837402344,678.5601806640625,368.3697509765625,680.4549560546875,368.62579345703125,672.5725708007812,371.73486328125,687.6715698242188,372.21234130859375,663.9225463867188,394.10919189453125,695.0863647460938,394.26336669921875,647.6665649414062,418.48828125,699.8261108398438,423.02740478515625,637.826416015625,431.9606628417969,701.146728515625,444.7172546386719,659.55224609375,441.09539794921875,682.8892822265625,440.8265380859375,644.32080078125,477.24884033203125,690.662353515625,476.3660888671875,637.9283447265625,514.7077026367188,701.6781005859375,511.76873779296875
680.0227661132812,371.79705810546875,678.5632934570312,368.3798828125,680.4601440429688,368.6328125,672.5682373046875,371.76904296875,687.6731567382812,372.2323303222656,663.9114990234375,394.1369934082031,695.0524291992188,394.2781677246094,647.712646484375,418.46368408203125,699.7127685546875,422.99609375,637.8943481445312,431.9799499511719,700.9358520507812,444.7945861816406,659.5152587890625,441.017333984375,682.85009765625,440.74591064453125,644.330322265625,477.19525146484375,690.666259765625,476.3150939941406,637.8164672851562,514.6124877929688,701.6077270507812,511.70733642578125
678.3969116210938,371.4701232910156,676.6428833007812,368.09259033203125,678.8419799804688,368.3233947753906,669.87744140625,371.59503173828125,685.5689697265625,371.9190368652344,661.1856689453125,394.0561828613281,692.9303588867188,393.7682189941406,644.5787963867188,418.20166015625,698.3468017578125,421.577392578125,634.5247192382812,432.40814208984375,700.8619384765625,443.7916259765625,657.5476684570312,441.51995849609375,681.1485595703125,441.1141052246094,642.7977294921875,476.7836608886719,689.120849609375,475.636962890625,635.1265869140625,514.5501098632812,698.864013671875,511.19866943359375
676.767333984375,373.26824951171875,674.3944702148438,369.8400573730469,677.022705078125,370.114501953125,666.4757690429688,373.464599609375,682.9435424804688,373.6096496582031,658.6723022460938,395.5647277832031,690.84814453125,394.806396484375,642.7896118164062,419.6888427734375,697.731689453125,421.63897705078125,631.0242919921875,434.07916259765625,699.8059692382812,442.8258056640625,656.2674560546875,441.92486572265625,679.79931640625,441.35980224609375,641.4553833007812,478.25787353515625,686.3197021484375,476.967529296875,632.7935180664062,515.3837890625,693.62353515625,511.927490234375
668.0625,376.0843200683594,667.3482055664062,373.2005920410156,669.597900390625,373.1975402832031,664.5177001953125,377.1549072265625,678.105712890625,377.3325500488281,656.9586791992188,397.3584289550781,686.6932373046875,398.2784729003906,642.3228759765625,423.0563049316406,694.987548828125,425.1225891113281,630.77001953125,437.9300842285156,698.3847045898438,441.86102294921875,658.5982055664062,444.23712158203125,679.9668579101562,444.2833251953125,641.0460815429688,478.3382873535156,680.870849609375,478.90631103515625,639.3922119140625,516.2141723632812,690.3582153320312,515.7796630859375
662.5576782226562,380.22698974609375,661.5418701171875,376.9979248046875,663.8041381835938,376.86944580078125,659.1572875976562,379.9564514160156,674.6387329101562,379.0578308105469,654.686767578125,400.8160705566406,685.9041137695312,398.8478088378906,640.4750366210938,425.4689636230469,695.0831909179688,425.64959716796875,629.0352172851562,436.45245361328125,696.3771362304688,443.976318359375,657.28857421875,447.76837158203125,680.2695922851562,446.5468444824219,636.7008666992188,481.9521484375,681.3894653320312,480.2575988769531,630.1854248046875,518.6039428710938,690.85107421875,515.0216674804688
661.5335083007812,382.61126708984375,660.2581787109375,379.455322265625,662.0624389648438,379.220458984375,656.962158203125,382.34002685546875,670.8270263671875,380.8673400878906,652.651611328125,403.7481689453125,681.6015625,399.4092102050781,640.7424926757812,429.0882873535156,691.3841552734375,425.01708984375,633.4393920898438,437.9476013183594,695.1135864257812,442.6192321777344,656.74951171875,448.7371826171875,678.4725341796875,446.1624450683594,635.9053955078125,482.9810791015625,679.2638549804688,478.7115173339844,632.6337890625,520.1715087890625,691.2488403320312,511.921875
661.3158569335938,382.63482666015625,660.0716552734375,379.48040771484375,661.8701171875,379.23602294921875,656.8934326171875,382.35260009765625,670.8214111328125,380.8487548828125,652.610595703125,403.74078369140625,681.6635131835938,399.3687744140625,641.0152587890625,429.036865234375,691.3372802734375,425.0001525878906,634.3401489257812,437.7652587890625,695.0186767578125,442.6806640625,656.78466796875,448.71539306640625,678.60498046875,446.126220703125,635.912109375,483.0379333496094,679.2310180664062,478.7422790527344,632.5575561523438,520.258056640625,691.0394897460938,512.0067138671875
654.7261962890625,384.236572265625,653.7976684570312,381.18499755859375,655.5014038085938,380.67022705078125,651.214111328125,383.99188232421875,665.337890625,381.7576904296875,646.995849609375,405.4150390625,676.55322265625,399.5357971191406,637.0594482421875,431.480712890625,686.572998046875,424.56707763671875,634.3078002929688,437.5393371582031,690.46923828125,440.5757141113281,653.2674560546875,449.1329040527344,675.595458984375,445.9458923339844,633.598876953125,483.45751953125,677.5397338867188,477.9360046386719,632.822021484375,520.5546875,691.3846435546875,510.525146484375
647.9003295898438,383.33197021484375,647.2008666992188,380.4018249511719,649.25390625,379.950439453125,645.7347412109375,383.1175842285156,659.3046875,381.4419860839844,641.90771484375,401.5829772949219,671.6674194335938,398.87994384765625,631.3895263671875,428.3044128417969,683.23779296875,425.3575134277344,620.840087890625,433.6446533203125,683.118408203125,435.47686767578125,653.0413818359375,447.3033447265625,674.7587890625,445.78155517578125,633.3174438476562,483.3482666015625,675.9330444335938,481.6157531738281,637.3792724609375,520.6099243164062,689.5637817382812,517.2999877929688
645.3673095703125,381.79010009765625,644.366455078125,378.9343566894531,646.5443115234375,378.42474365234375,641.9523315429688,382.013427734375,656.1099853515625,380.06658935546875,637.60888671875,401.2673034667969,668.6690673828125,397.327392578125,629.5512084960938,427.95684814453125,680.724853515625,421.70648193359375,623.12890625,434.5727233886719,681.8087768554688,431.4676513671875,648.9157104492188,447.45001220703125,671.4244384765625,445.53692626953125,632.7355346679688,483.66522216796875,673.8870849609375,481.19970703125,637.1807250976562,521.713134765625,685.8748779296875,517.4064331054688
636.72314453125,380.582275390625,636.5283203125,377.6783752441406,638.4990234375,377.04766845703125,637.0109252929688,380.5978698730469,650.5431518554688,378.6172790527344,633.9081420898438,399.40325927734375,664.5733642578125,396.5258483886719,625.6151733398438,426.30657958984375,676.1465454101562,422.10589599609375,615.7368774414062,436.5120544433594,674.0836181640625,433.2409973144531,646.3983154296875,445.975830078125,668.0930786132812,444.50518798828125,630.757568359375,482.8635559082031,667.3572998046875,481.80841064453125,635.5498046875,522.0062255859375,676.0145874023438,520.100830078125
632.3245849609375,380.6498107910156,632.4633178710938,377.6061096191406,634.189697265625,376.9591979980469,633.5966186523438,379.6268615722656,646.52490234375,377.87701416015625,630.8720092773438,397.11761474609375,660.4490356445312,394.84259033203125,623.8159790039062,425.17510986328125,671.6978149414062,419.7174072265625,613.819580078125,436.49957275390625,665.9571533203125,425.2934265136719,644.1295776367188,443.3822326660156,664.6307373046875,442.2376403808594,629.96142578125,481.89453125,660.705322265625,482.22784423828125,635.3917236328125,521.462158203125,666.0790405273438,522.5658569335938
632.296875,380.64483642578125,632.4152221679688,377.61749267578125,634.1720581054688,376.9672546386719,633.5690307617188,379.6888732910156,646.4835205078125,377.9183044433594,630.9662475585938,397.2279357910156,660.4381103515625,394.9745788574219,623.5663452148438,425.22979736328125,671.6671142578125,420.03289794921875,612.630615234375,436.54840087890625,665.89990234375,425.9908752441406,644.2816162109375,443.60137939453125,664.6658325195312,442.446533203125,629.9385986328125,482.04901123046875,660.7216186523438,482.3620910644531,635.4171142578125,521.5928955078125,666.0748901367188,522.5902709960938
627.0250854492188,381.4583435058594,626.7317504882812,378.370361328125,629.111083984375,377.9664001464844,628.632568359375,380.5858154296875,642.8565673828125,379.20855712890625,627.5108032226562,398.1447448730469,657.8803100585938,396.8142395019531,620.664306640625,427.03570556640625,669.1151123046875,423.1914367675781,606.9678344726562,439.8530578613281,660.1263427734375,431.2320861816406,642.7764892578125,444.50982666015625,662.9186401367188,443.70758056640625,629.2356567382812,482.42596435546875,653.6070556640625,483.3482666015625,635.04736328125,522.9915161132812,656.7443237304688,524.255615234375
623.7928466796875,382.50738525390625,623.4563598632812,379.1846618652344,625.78466796875,379.0404052734375,625.8318481445312,381.3551940917969,640.4061279296875,380.5535888671875,625.1110229492188,399.4306640625,655.9978637695312,399.21368408203125,618.9566650390625,428.4682312011719,667.5294799804688,427.6682434082031,606.75341796875,445.5384521484375,660.12890625,441.36968994140625,638.6738891601562,446.7650451660156,659.2220458984375,446.41009521484375,624.5227661132812,485.9935607910156,647.4052734375,487.3140563964844,628.8101196289062,528.9405517578125,649.7471923828125,530.652099609375
623.8604125976562,385.0165100097656,623.0853881835938,381.663330078125,625.6421508789062,381.6328125,623.9857788085938,383.7149353027344,639.7557373046875,383.19476318359375,622.2775268554688,401.8376159667969,655.2456665039062,401.84759521484375,616.9003295898438,430.7454528808594,668.7772216796875,429.8080139160156,606.1549682617188,450.3841857910156,662.1135864257812,444.2745666503906,634.1028442382812,449.4147033691406,655.9622802734375,449.2845458984375,622.6626586914062,488.48046875,645.271240234375,490.1280517578125,626.851318359375,530.61669921875,646.846435546875,532.943359375
620.8103637695312,389.0716857910156,620.1851806640625,386.1820373535156,622.9664306640625,386.0282897949219,621.00732421875,389.1429443359375,636.9592895507812,388.56011962890625,619.1322631835938,407.1504821777344,651.7374877929688,407.0429992675781,612.9180908203125,434.5206298828125,667.6881713867188,432.582275390625,603.9319458007812,454.1829528808594,666.2611083984375,446.5296936035156,633.2742309570312,453.1092834472656,654.3065185546875,453.0122985839844,621.7818603515625,491.7760009765625,642.2618408203125,493.3310546875,626.70751953125,532.7864379882812,643.185546875,535.0101318359375
619.2076416015625,393.1931457519531,618.5746459960938,390.6069641113281,621.6822509765625,390.478759765625,619.4111938476562,393.9652099609375,635.3359985351562,393.6841735839844,617.281005859375,412.30438232421875,649.2759399414062,412.0786437988281,607.6389770507812,438.5276794433594,666.714111328125,435.0149841308594,595.8888549804688,458.9024963378906,668.564697265625,446.8727722167969,629.4281616210938,458.70050048828125,649.3467407226562,458.50390625,621.1314086914062,494.9539794921875,638.5364990234375,496.517333984375,627.73486328125,533.904052734375,638.97119140625,536.4959106445312
619.1727905273438,393.26678466796875,618.54833984375,390.6836853027344,621.6193237304688,390.5598449707031,619.3997192382812,394.0455322265625,635.2073364257812,393.77252197265625,617.2907104492188,412.3774108886719,649.1846923828125,412.16558837890625,607.6448364257812,438.5555114746094,666.6795654296875,435.085693359375,595.8517456054688,458.89874267578125,668.5614624023438,446.9549255371094,629.477783203125,458.7593994140625,649.3411254882812,458.56304931640625,620.9967651367188,494.96588134765625,638.4837646484375,496.522216796875,627.563720703125,533.908203125,638.9848022460938,536.4833984375
618.9042358398438,399.65374755859375,617.72802734375,397.0794372558594,621.02783203125,397.0253601074219,616.3326416015625,400.329833984375,632.943603515625,400.052734375,612.8723754882812,418.40789794921875,646.731201171875,417.84014892578125,600.5733032226562,444.1184997558594,664.8241577148438,441.1900939941406,589.014892578125,460.37469482421875,667.3324584960938,453.2945861816406,625.777099609375,467.41900634765625,646.7343139648438,466.94500732421875,617.05078125,501.45220947265625,635.4910278320312,501.90338134765625,627.7261352539062,540.3326416015625,638.8030395507812,540.9698486328125
613.7604370117188,404.1976318359375,613.0608520507812,401.7970886230469,616.089111328125,401.69439697265625,613.6510620117188,405.1224670410156,629.3582153320312,404.6065673828125,611.0415649414062,423.0044860839844,644.059814453125,421.7296447753906,597.0595703125,446.4377136230469,661.5545043945312,444.2644958496094,585.947021484375,460.2626037597656,665.6434326171875,459.896728515625,623.031982421875,471.08941650390625,643.8889770507812,470.14910888671875,612.7894287109375,502.20916748046875,634.5134887695312,501.32623291015625,625.3107299804688,540.36669921875,642.96826171875,538.7544555664062
612.4039916992188,408.064453125,611.642333984375,405.78302001953125,614.0947875976562,405.54400634765625,611.0471801757812,409.08868408203125,625.0332641601562,408.01580810546875,607.1283569335938,426.30145263671875,639.4323120117188,424.0150146484375,591.0997924804688,448.49072265625,659.5905151367188,445.80364990234375,577.992919921875,461.13201904296875,666.531005859375,462.8355712890625,619.386962890625,470.2117919921875,639.84619140625,468.81640625,610.1917114257812,500.34173583984375,633.9072875976562,498.4947509765625,620.09130859375,536.06298828125,642.4321899414062,533.2060546875
605.0755004882812,409.26995849609375,604.3646240234375,406.7371826171875,607.1043090820312,406.6064453125,604.9444580078125,409.5537109375,619.7199096679688,408.71588134765625,601.9752197265625,426.7996520996094,636.34326171875,425.0215148925781,586.126220703125,449.4356384277344,658.1578979492188,447.4169616699219,572.9520263671875,461.1227722167969,664.4968872070312,462.6256103515625,614.9207763671875,473.257568359375,637.5396728515625,472.0209045410156,601.5293579101562,498.84234619140625,634.129150390625,497.4207763671875,608.2535400390625,533.0496826171875,643.9863891601562,530.9766235351562
597.0831298828125,410.49786376953125,595.9813842773438,407.62249755859375,598.8052978515625,407.8885192871094,596.5126342773438,409.3673400878906,611.2031860351562,409.38421630859375,595.000732421875,425.3446960449219,629.4186401367188,423.91900634765625,580.7828369140625,445.2960205078125,650.7874145507812,442.06524658203125,571.967529296875,448.26177978515625,657.6426391601562,444.82769775390625,610.29541015625,473.41033935546875,633.735107421875,472.39617919921875,593.8566284179688,496.14788818359375,633.3370361328125,494.80804443359375,597.8463745117188,531.6590576171875,644.2510986328125,529.2208251953125
597.1710815429688,410.4176025390625,596.0549926757812,407.547119140625,598.8749389648438,407.796875,596.524169921875,409.3380432128906,611.2012939453125,409.2967224121094,594.9744262695312,425.4500732421875,629.4320678710938,423.8797302246094,580.8895874023438,445.4098205566406,650.9208984375,441.9879150390625,572.3572387695312,448.42864990234375,658.0497436523438,445.085693359375,610.2318725585938,473.5322265625,633.7025756835938,472.4546813964844,593.856201171875,496.12664794921875,633.341796875,494.64141845703125,597.8585205078125,531.7525634765625,644.2744750976562,529.0596313476562
591.7462158203125,410.54150390625,590.8956909179688,407.63751220703125,592.6460571289062,407.4618225097656,590.0333862304688,410.3829650878906,602.7001342773438,408.86846923828125,587.006103515625,429.3575439453125,616.6270141601562,424.35986328125,569.898193359375,446.4969177246094,636.6410522460938,440.53515625,561.03466796875,442.64422607421875,649.8038330078125,443.278564453125,603.8292236328125,472.6394958496094,624.7235107421875,470.0056457519531,590.4689331054688,502.108154296875,631.4317626953125,497.15203857421875,588.68505859375,536.3358764648438,647.2794189453125,526.8857421875
582.3028564453125,408.4356384277344,581.341552734375,405.8102111816406,583.5578002929688,404.9251708984375,579.4058227539062,411.08795166015625,596.3381958007812,407.1527099609375,575.075439453125,432.14398193359375,612.86572265625,423.7841796875,556.5799560546875,445.95965576171875,632.5020141601562,435.0242919921875,548.6119384765625,431.7716064453125,634.9146118164062,433.20574951171875,596.1660766601562,473.6429748535156,622.4486694335938,469.99945068359375,588.1409912109375,506.16302490234375,631.2879638671875,499.41412353515625,585.5547485351562,537.8239135742188,644.3179321289062,526.2608032226562
581.7154541015625,410.876220703125,580.189208984375,408.43585205078125,582.2738647460938,407.92889404296875,575.8109130859375,413.6739196777344,590.9261474609375,411.008544921875,570.463134765625,433.20068359375,605.3800048828125,426.80352783203125,550.5389404296875,440.7765808105469,627.2496337890625,433.2474060058594,541.8865356445312,415.3877258300781,635.1515502929688,419.0196838378906,590.1609497070312,476.64508056640625,613.5802612304688,474.1427917480469,591.2941284179688,507.225341796875,630.0096435546875,501.60919189453125,590.2120361328125,541.1525268554688,642.298095703125,530.7913208007812
